,row_number,Date,Date_Normalized,RelDiff_Ozone,Ozone,RelDiff_Ozone_ConstantTrend_residue,RelDiff_Ozone_ConstantTrend_residue_zeroCycle,RelDiff_Ozone_ConstantTrend_residue_zeroCycle_residue,RelDiff_Ozone_ConstantTrend_residue_bestCycle_byL2,RelDiff_Ozone_ConstantTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_ConstantTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_ConstantTrend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_Lag1Trend_residue,RelDiff_Ozone_Lag1Trend_residue_zeroCycle,RelDiff_Ozone_Lag1Trend_residue_zeroCycle_residue,RelDiff_Ozone_Lag1Trend_residue_bestCycle_byL2,RelDiff_Ozone_Lag1Trend_residue_bestCycle_byL2_residue,RelDiff_Ozone_Lag1Trend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_Lag1Trend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_LinearTrend_residue,RelDiff_Ozone_LinearTrend_residue_zeroCycle,RelDiff_Ozone_LinearTrend_residue_zeroCycle_residue,RelDiff_Ozone_LinearTrend_residue_bestCycle_byL2,RelDiff_Ozone_LinearTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_LinearTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_LinearTrend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_PolyTrend_residue,RelDiff_Ozone_PolyTrend_residue_zeroCycle,RelDiff_Ozone_PolyTrend_residue_zeroCycle_residue,RelDiff_Ozone_PolyTrend_residue_bestCycle_byL2,RelDiff_Ozone_PolyTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_PolyTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_PolyTrend_residue_Seasonal_MonthOfYear_residue,Exog2,Exog3,Exog4=E,Exog4=F,Exog4=C,Exog4=D,Exog4=B,Exog5=K,Exog5=L,Exog5=M,Exog5=N
202,202,1971-11-01,1.2470588235294118,-0.10227272727272728,1.6,-0.1095288889542173,0.0,-0.1095288889542173,-0.11923454084226534,0.009705651888048047,-0.11923454084226534,0.009705651888048047,-0.08005050505050504,0.0,-0.08005050505050504,0.0404510200973577,-0.12050152514786275,-0.08760595789485395,0.007555452844348914,-0.10764237638285558,0.0,-0.10764237638285558,-0.11921865975620906,0.01157628337335348,-0.11921865975620906,0.01157628337335348,-0.1362109830081752,0.0,-0.1362109830081752,-0.11892140274487781,-0.017289580263297383,-0.11892140274487781,-0.017289580263297383,-1.6785798905573774,-1.6917982197892545,0,0,1,0,0,0,0,0,1
203,203,1971-12-01,1.2531440162271805,-0.05063291139240508,1.2,-0.0578890730738951,0.0,-0.0578890730738951,-0.09336251326456961,0.03547344019067451,-0.09336251326456961,0.03547344019067451,0.051639815880322196,0.0,0.051639815880322196,-0.014100352048790484,0.06574016792911268,0.025872027577695723,0.025767788302626472,-0.055987194516618446,0.0,-0.055987194516618446,-0.0933312661925984,0.03734407167597996,-0.0933312661925984,0.03734407167597996,-0.08516874915338202,0.0,-0.08516874915338202,-0.09306175488364608,0.007893005730264066,-0.09306175488364608,0.007893005730264066,-1.6785798905573774,-1.0459829742959326,0,0,0,1,0,0,0,0,1
204,204,1972-01-01,1.2594320486815416,0.04000000000000001,1.5,0.032743838318509993,0.0,0.032743838318509993,-0.045453228768752976,0.07819706708726297,-0.045453228768752976,0.07819706708726297,0.09063291139240509,0.0,0.09063291139240509,0.0008562918634286236,0.08977661952897646,0.04175883081131097,0.048874080581094125,0.03466159506123208,0.0,0.03466159506123208,-0.04549964746844742,0.08016124252967949,-0.04549964746844742,0.08016124252967949,0.00483937209049258,0.0,0.00483937209049258,-0.04563474448641186,0.05047411657690444,-0.04563474448641186,0.05047411657690444,-1.034795132531842,-0.40016772880261053,0,0,0,1,0,0,0,0,1
205,205,1972-02-01,1.2657200811359026,0.06410256410256411,2.0,0.056846402421074096,0.0,0.056846402421074096,0.023765586344338414,0.033080816076735686,0.023765586344338414,0.033080816076735686,0.024102564102564103,0.0,0.024102564102564103,-0.0028182933128058857,0.026920857415369988,0.06921881511309139,-0.045116251010527283,0.05878003734924161,0.0,0.05878003734924161,0.023735045830089403,0.035044991519152205,0.023735045830089403,0.035044991519152205,0.028309704561766548,0.0,0.028309704561766548,0.023579166463807227,0.004730538097959321,0.023579166463807227,0.004730538097959321,-0.39101037450630677,-0.40016772880261053,0,0,0,1,0,1,0,0,0
206,206,1972-03-01,1.271602434077079,0.13253012048192772,3.1,0.1252739588004377,0.0,0.1252739588004377,0.06754400305251901,0.0577299557479187,0.06754400305251901,0.0577299557479187,0.06842755637936361,0.0,0.06842755637936361,-0.020460997427317794,0.0888885538066814,0.043778416708180605,0.024649139671183005,0.12722244751498965,0.0,0.12722244751498965,0.06752795046784694,0.059694497047142706,0.06752795046784694,0.059694497047142706,0.0961390518259331,0.0,0.0961390518259331,0.06734994977255175,0.028789102053381352,0.06734994977255175,0.028789102053381352,-0.39101037450630677,-0.40016772880261053,0,0,0,1,0,0,0,0,1
207,207,1972-04-01,1.2778904665314401,-0.010638297872340404,3.0,-0.017894459553830414,0.0,-0.017894459553830414,0.05609541716186204,-0.07398987671569246,0.05609541716186204,-0.07398987671569246,-0.14316841835426813,0.0,-0.14316841835426813,0.0404510200973577,-0.18361943845162584,-0.011448585890656988,-0.13171983246361116,-0.015930092653833043,0.0,-0.015930092653833043,0.05609524276263538,-0.07202533541646843,0.05609524276263538,-0.07202533541646843,-0.04767609657956145,0.0,-0.04767609657956145,0.055890090000889674,-0.10356618658045112,0.055890090000889674,-0.10356618658045112,-0.39101037450630677,-0.40016772880261053,1,0,0,0,0,0,0,0,1
208,208,1972-05-01,1.2839756592292089,0.05376344086021504,3.5,0.04650727917872503,0.0,0.04650727917872503,0.010035803389079456,0.036471475789645574,0.010035803389079456,0.036471475789645574,0.06440173873255545,0.0,0.06440173873255545,-0.014100352048790484,0.07850209078134593,-0.04605961377278256,0.110461352505338,0.04848701206463733,0.0,0.04848701206463733,0.010050994975767743,0.03843601708886959,0.010050994975767743,0.03843601708886959,0.016092595414138718,0.0,0.016092595414138718,0.009816349395558666,0.006276246018580052,0.009816349395558666,0.006276246018580052,-0.39101037450630677,0.24564751669071144,0,0,0,1,0,0,0,1,0
209,209,1972-06-01,1.29026369168357,-0.010204081632653041,3.4,-0.017460243314143052,0.0,-0.017460243314143052,0.07584992933910008,-0.09331017265324312,0.07584992933910008,-0.09331017265324312,-0.06396752249286808,0.0,-0.06396752249286808,0.0008562918634286236,-0.06482381435629671,0.06581412595002063,-0.1297816484428887,-0.01546463224278532,0.0,-0.01546463224278532,0.07588099911123379,-0.09134563135401912,0.07588099911123379,-0.09134563135401912,-0.048536526357830914,0.0,-0.048536526357830914,0.07561252103595725,-0.12414904739378817,0.07561252103595725,-0.12414904739378817,0.25277438351922854,-0.40016772880261053,0,0,0,1,0,0,1,0,0
210,210,1972-07-01,1.2963488843813387,0.061855670103092744,4.0,0.05459950842160273,0.0,0.05459950842160273,0.0459636826257663,0.008635825795836431,0.0459636826257663,0.008635825795836431,0.07205975173574579,0.0,0.07205975173574579,-0.0028182933128058857,0.07487804504855168,-0.029886246713333786,0.10194599844907958,0.0566104854788754,0.0,0.0566104854788754,0.046010118383814955,0.010600367095060445,0.046010118383814955,0.010600367095060445,0.02287572604670906,0.0,0.02287572604670906,0.0457056195421679,-0.022829893495458838,0.0457056195421679,-0.022829893495458838,-0.39101037450630677,-0.40016772880261053,0,0,1,0,0,0,1,0,0
211,211,1972-08-01,1.3026369168356997,-0.019417475728155345,3.8,-0.026673637409645356,0.0,-0.026673637409645356,-0.010896649277893421,-0.015776988131751934,-0.010896649277893421,-0.015776988131751934,-0.08127314583124809,0.0,-0.08127314583124809,-0.020460997427317794,-0.060812148403930295,-0.04996515509212999,-0.0313079907391181,-0.024646782166927263,0.0,-0.024646782166927263,-0.010927890548642943,-0.01371889161828432,-0.010927890548642943,-0.01371889161828432,-0.05907401852662319,0.0,-0.05907401852662319,-0.010565345129487239,-0.04850867339713595,-0.010565345129487239,-0.04850867339713595,-0.39101037450630677,-1.0459829742959326,0,0,0,0,1,1,0,0,0
212,212,1972-09-01,1.3089249492900608,-0.0693069306930693,3.1,-0.07656309237455931,0.0,-0.07656309237455931,0.003336386023311113,-0.07989947839787043,0.003336386023311113,-0.07989947839787043,-0.049889454964913954,0.0,-0.049889454964913954,0.0404510200973577,-0.09034047506227166,0.014233035301204537,-0.06412249026611849,-0.07452035894639579,0.0,-0.07452035894639579,0.003321022938007029,-0.07784138188440282,0.003321022938007029,-0.07784138188440282,-0.10964774482157169,0.0,-0.10964774482157169,0.003664872223649497,-0.11331261704522119,0.003664872223649497,-0.11331261704522119,-1.034795132531842,-1.6917982197892545,0,0,0,0,1,1,0,0,0
213,213,1972-10-01,1.3150101419878295,-0.10638297872340423,2.1,-0.11363914040489424,0.0,-0.11363914040489424,-0.031628582947411395,-0.08201055745748284,-0.031628582947411395,-0.08201055745748284,-0.03707604803033493,0.0,-0.03707604803033493,-0.014100352048790484,-0.022975695981544447,-0.03496496897072251,-0.002111079059612421,-0.11158104099081578,0.0,-0.11158104099081578,-0.03162858004680055,-0.07995246094401523,-0.03162858004680055,-0.07995246094401523,-0.14739332791957765,0.0,-0.14739332791957765,-0.0313060097843529,-0.11608731813522476,-0.0313060097843529,-0.11608731813522476,-1.6785798905573774,-1.6917982197892545,0,0,0,0,0,1,0,0,0
214,214,1972-11-01,1.3212981744421908,-0.05952380952380953,1.6,-0.06677997120529953,0.0,-0.06677997120529953,-0.11923454084226534,0.052454569636965806,-0.11923454084226534,0.052454569636965806,0.0468591691995947,0.0,0.0468591691995947,0.0008562918634286236,0.04600287733616608,-0.08760595789485395,0.13446512709444866,-0.06470599360577566,0.0,-0.06470599360577566,-0.11921865975620906,0.0545126661504334,-0.11921865975620906,0.0545126661504334,-0.10123362593316228,0.0,-0.10123362593316228,-0.11892140274487781,0.01768777681171553,-0.11892140274487781,0.01768777681171553,-1.6785798905573774,-2.3376134652825766,0,0,0,0,0,1,0,0,0
215,215,1972-12-01,1.3273833671399595,-0.0379746835443038,1.3,-0.045230845225793806,0.0,-0.045230845225793806,-0.09336251326456961,0.048131668038775804,-0.09336251326456961,0.048131668038775804,0.02154912597950573,0.0,0.02154912597950573,-0.0028182933128058857,0.024367419292311614,0.025872027577695723,-0.004322901598189995,-0.043141501640355,0.0,-0.043141501640355,-0.0933312661925984,0.05018976455224341,-0.0933312661925984,0.05018976455224341,-0.08036880373168093,0.0,-0.08036880373168093,-0.09306175488364608,0.012692951151965157,-0.09306175488364608,0.012692951151965157,-2.3223646485829126,-2.3376134652825766,0,0,0,0,0,1,0,0,0
